Price_Billion,Price_Per_m2,Area_m2,District,Ward,Bedrooms,Is_MatTien,Width_m,Floors,Is Hem,Post Time,Toilets
80,500,160,Quận 5,7,4,1,8,9,0,23/12/2025,4
130,250,520,Quận 5,12,4,1,17,10,0,23/12/2025,4
3.99,55.42,72,Quận 5,4,5,0,4,3,1,22/12/2025,4
5.89,128.04,46,Quận 5,5,2,1,4,2,0,22/12/2025,2
11.75,189.52,62,Quận 5,5,5,0,3.9,3.5,1,22/12/2025,4
15.3,218.57,70,Quận 5,12,5,1,4,3.5,0,22/12/2025,4
4.99,207.92,24,Quận 5,2,4,0,3,3.5,1,22/12/2025,4
4.99,201.13,24.81,Quận 5,2,4,0,3,4,1,22/12/2025,4
41,410,100,Quận 5,12,4,1,6,6,0,22/12/2025,4
5.19,83.71,62,Quận 5,12,4,1,4,3,0,22/12/2025,4
3.29,56.72,58,Quận 5,13,3,0,5,3,1,22/12/2025,3
24,228.57,105,Quận 5,12,2,1,5,1,0,22/12/2025,2
16.8,202.41,83,Quận 5,4,4,0,4.7,4,1,22/12/2025,4
299,424.11,705,Quận 5,12,4,1,26,1,0,22/12/2025,4
8.9,102.3,87,Quận 5,10,1,1,4,1,0,22/12/2025,1
38,355.81,106.8,Quận 5,1,4,1,6.4,6,0,22/12/2025,4
7.81,106.84,73.1,Quận 5,5,4,1,4.3,3,0,22/12/2025,4
5.29,63.13,83.8,Quận 5,2,4,1,5,2,0,22/12/2025,4
45.8,408.93,112,Quận 5,4,4,1,5,6,0,22/12/2025,4
5.78,240.83,24,Quận 5,1,3,1,3,3,0,22/12/2025,3
18.6,166.07,112,Quận 5,2,4,0,5.6,3,1,22/12/2025,3
8.5,151.79,56,Quận 5,2,4,1,4,3,0,22/12/2025,4
6.98,279.2,25,Quận 5,2,4,0,30,4.5,1,22/12/2025,4
5.8,214.81,27,Quận 5,2,5,1,3,4,0,22/12/2025,5
9.8,38.25,256.2,Quận 6,4,5,1,6,1,0,5/1/2026,5
5.5,110,50,Quận 6,12,4,0,6,3.5,1,5/1/2026,4
19.5,121.88,160,Quận 6,8,4,1,4.1,3,0,5/1/2026,4
300,250000,1.2,Quận 6,10,14,1,20,6,0,5/1/2026,14
3.29,54.83,60,Quận 6,14,4,1,4,3.5,0,4/1/2026,4
4.19,104.75,40,Quận 6,11,4,1,5,1,0,4/1/2026,4
6,59.52,100.8,Quận 6,3,3,1,5,3,0,31/12/2025,3
16.9,804.76,21,Quận 6,2,3,1,3,5.5,0,29/12/2025,3
3.19,81.79,39,Quận 6,2,4,1,3.9,2,0,29/12/2025,4
7.25,145.88,49.7,Quận 6,3,5,1,3.5,3.5,0,29/12/2025,5
6.18,104.04,59.4,Quận 6,14,4,0,5,5,1,26/12/2025,5
6,150,40,Quận 6,9,4,1,4,3,0,25/12/2025,4
6.5,116.07,56,Quận 6,3,5,1,3.5,3.5,0,24/12/2025,5
3,125,24,Quận 6,3,4,1,4,3,0,23/12/2025,4
7.5,147.06,51,Quận 6,6,4,1,3.4,3,0,22/12/2025,4
1.75,72.92,24,Quận 6,9,4,0,2,1.5,1,22/12/2025,4
6,155.84,38.5,Quận 6,6,3,1,3.5,3,0,19/12/2025,4
6,115.38,52,Quận 6,7,4,1,5,4,0,18/12/2025,4
7.2,128.57,56,Quận 6,5,6,1,4,4,0,16/12/2025,6
5.5,137.5,40,Quận 6,8,4,1,6,5,0,15/12/2025,4
5.5,161.76,34,Quận 6,1,5,0,4,4,1,12/12/2025,5
8.4,105,80,Quận 6,14,4,1,4,4.5,0,12/12/2025,4
1.25,14.74,84.8,Quận 6,5,4,1,5.3,1,0,12/12/2025,4
9.1,119.74,76,Quận 6,4,4,1,4,1,0,10/12/2025,4
7,262.57,26.66,Quận 6,1,2,1,3.1,2.5,0,10/12/2025,2
12.3,108.27,113.6,Quận 6,6,3,1,6,2,0,18/10/2025,3
6.8,119.3,57,Quận 6,14,5,0,3.9,5,1,5/1/2026,5
9.3,106.9,87,Quận 6,10,4,0,5,4,1,5/1/2026,4
8.3,127.69,65,Quận 6,1,5,1,4.5,1,0,5/1/2026,4
3.78,50,75.6,Quận 6,2,3,0,5,3.5,1,5/1/2026,3
15,234.38,64,Quận 6,11,5,1,5.35,4,0,5/1/2026,5
10,166.67,60,Quận 6,10,4,1,4.3,2,0,5/1/2026,4
5.22,61.92,84.3,Quận 6,1,4,1,5.3,3.5,0,5/1/2026,4
9.3,108.14,86,Quận 6,10,4,1,4.5,4,0,4/1/2026,4
9.3,108.14,86,Quận 6,10,4,1,4.4,4,0,4/1/2026,4
7.1,116.39,61,Quận 6,2,3,0,3.7,3,1,4/1/2026,3
2,100,20,Quận 6,13,2,1,2.8,2,0,4/1/2026,2
7.99,153.65,52,Quận 6,12,4,0,13.5,4,1,4/1/2026,4
3.5,134.62,26,Quận 6,14,4,1,5.2,3,0,4/1/2026,4
12.7,158.75,80,Quận 6,11,4,1,4,5,0,4/1/2026,4
4.87,78.04,62.4,Quận 6,1,4,1,4.8,3.5,0,4/1/2026,4
9.2,161.4,57,Quận 6,12,4,1,4.5,4,0,4/1/2026,4
80,216.22,370,Quận 6,11,4,1,12,4.5,0,4/1/2026,4
12.6,157.5,80,Quận 6,10,4,1,1,5,0,4/1/2026,4
7.3,69.52,105,Quận 6,8,4,1,7,1,0,4/1/2026,4
7.29,70.1,104,Quận 6,8,4,1,7,1,0,4/1/2026,4
15,234.38,64,Quận 6,10,4,1,5.35,4,0,4/1/2026,4
7,179.49,39,Quận 6,7,3,0,3.5,3.5,1,4/1/2026,4
9.9,123.75,80,Quận 6,12,4,1,3,3.5,0,4/1/2026,4
9.1,128.17,71,Quận 6,4,2,1,4,1,0,4/1/2026,2
9.3,103.33,90,Quận 6,4,4,1,4.5,4,0,4/1/2026,4
4,100,40,Quận 6,8,4,0,4,3,1,4/1/2026,4
9.8,144.12,68,Quận 6,13,4,1,10,5,0,4/1/2026,4
2.75,125,22,Quận 6,12,2,0,2.4,2,1,4/1/2026,4
17,77.8,218.5,Quận 6,13,4,1,8,3,0,4/1/2026,4
11.5,143.75,80,Quận 6,13,4,1,13,4,0,4/1/2026,4
42,196.26,214,Quận 6,10,4,1,8,4,0,4/1/2026,4
5.11,75.7,67.5,Quận 6,8,4,0,4.5,4,1,4/1/2026,4
5.9,131.11,45,Quận 6,1,2,1,3.2,2,0,4/1/2026,2
9.3,108.14,86,Quận 6,10,4,1,4.5,4,0,4/1/2026,4
3.68,184,20,Quận 6,3,2,1,4.85,3,0,3/1/2026,2
9.3,108.14,86,Quận 6,10,4,1,4.5,4,0,3/1/2026,4
9,100,90,Quận 6,12,4,1,4.5,4,0,3/1/2026,5
7.5,100,75,Quận 6,7,3,1,5,2,0,3/1/2026,3
7.99,153.65,52,Quận 6,4,4,0,6,4,1,3/1/2026,4
6.4,83.12,77,Quận 6,12,3,0,4,2,1,3/1/2026,3
2.65,115.22,23,Quận 6,13,2,0,4.5,2,1,3/1/2026,2
26.5,220.83,120,Quận 6,11,4,1,7.5,4,0,3/1/2026,4
2.67,30.34,88,Quận 6,2,4,1,6,3,0,3/1/2026,4
42,189.19,222,Quận 6,4,4,1,16,4.5,0,3/1/2026,4
9.3,104.49,89,Quận 6,6,4,1,4.5,3.5,0,3/1/2026,4
8.5,177.08,48,Quận 6,10,4,1,16,3.5,0,3/1/2026,4
5.6,127.27,44,Quận 6,13,4,0,4,2,1,3/1/2026,4
5.8,82.39,70.4,Quận 6,4,4,0,4.4,1,1,3/1/2026,4
9.7,83.62,116,Quận 6,11,4,0,6,1,1,3/1/2026,4
6.9,89.61,77,Quận 6,10,4,0,4,3.5,1,3/1/2026,4
4.6,153.33,30,Quận 6,2,4,1,39,2,0,3/1/2026,4
4.6,86.79,53,Quận 6,11,53,1,6,2.5,0,3/1/2026,53
79,309.8,255,Quận 6,12,4,1,16,6,0,3/1/2026,4
6.7,139.58,48,Quận 6,10,2,1,4,4,0,3/1/2026,2
2.59,150.58,17.2,Quận 6,1,3,1,2.76,3,0,3/1/2026,3
12.8,160,80,Quận 6,2,4,1,4,5,0,2/1/2026,4
6.5,84.42,77,Quận 6,12,4,1,4.5,2,0,2/1/2026,4
6.8,119.3,57,Quận 6,14,5,1,3.8,5,0,2/1/2026,5
10.7,167.19,64,Quận 6,4,4,1,4,4.5,0,2/1/2026,4
9.1,126.39,72,Quận 6,12,2,1,4,1,0,2/1/2026,2
13.5,187.5,72,Quận 6,10,4,1,4,3,0,2/1/2026,4
2.1,36.21,58,Quận 6,11,4,0,4,1,1,2/1/2026,4
13,130,100,Quận 6,6,4,1,4.5,4,0,2/1/2026,4
14.9,186.25,80,Quận 6,10,4,1,4,4,0,2/1/2026,4
12.7,158.75,80,Quận 6,11,14,1,14,3.5,0,2/1/2026,14
13.4,167.5,80,Quận 6,10,4,1,4,3.5,0,2/1/2026,4
7.45,100.68,74,Quận 6,3,2,1,5.2,2,0,2/1/2026,2
9.2,158.62,58,Quận 6,12,4,1,4.5,4,0,2/1/2026,4
18.7,155.83,120,Quận 6,11,4,1,4.4,3.5,0,2/1/2026,4
3.8,52.78,72,Quận 6,6,3,1,4.5,3,0,2/1/2026,3
23,247.31,93,Quận 6,4,4,1,6,4,0,2/1/2026,4
9.5,148.44,64,Quận 6,4,5,1,12,5,0,2/1/2026,4
4.48,106.67,42,Quận 6,9,4,1,4,4,0,2/1/2026,4
12,150,80,Quận 6,11,4,1,4,5,0,2/1/2026,4
13.4,167.5,80,Quận 6,4,4,1,20,4,0,2/1/2026,4
3.15,43.57,72.3,Quận 6,6,4,0,5,3.5,1,2/1/2026,4
4.11,60.09,68.4,Quận 6,9,6,0,3.8,3,1,2/1/2026,6
9.1,119.74,76,Quận 6,12,5,1,4,5,0,2/1/2026,5
14.3,188.16,76,Quận 6,10,4,1,30,5.5,0,2/1/2026,4
5.88,105,56,Quận 6,14,6,1,4,2,0,2/1/2026,3
7.25,145,50,Quận 6,8,4,0,3.7,3.5,1,2/1/2026,4
9.15,160.53,57,Quận 6,12,4,1,4,4,0,1/1/2026,4
35,175,200,Quận 6,10,4,1,8,1,0,1/1/2026,4
3.65,44.19,82.6,Quận 6,9,4,0,5.2,3,1,1/1/2026,4
4.38,54.07,81,Quận 6,14,4,0,4.5,5,1,1/1/2026,4
10.9,213.73,51,Quận 6,12,4,1,4,4,0,1/1/2026,4
23,179.69,128,Quận 6,10,4,1,8,3,0,1/1/2026,4
22.5,346.15,65,Quận 6,6,4,1,4.1,4,0,1/1/2026,4
4.62,64.17,72,Quận 6,10,4,1,4.5,6,0,1/1/2026,4
27,200,135,Quận 6,13,4,1,8,3,0,1/1/2026,4
15,187.5,80,Quận 6,11,3,1,4,3,0,1/1/2026,3
17,171.72,99,Quận 6,8,4,1,4,5.5,0,1/1/2026,4
12.9,110.26,117,Quận 6,13,4,1,6.5,3.5,0,1/1/2026,4
49,281.12,174.3,Quận 6,1,4,1,8.3,4,0,1/1/2026,4
6.48,122.26,53,Quận 6,3,5,1,3.2,3.5,0,1/1/2026,5
20,242.42,82.5,Quận 6,12,4,1,5.5,4.5,0,1/1/2026,4
20,242.42,82.5,Quận 6,11,4,1,5.5,4.5,0,1/1/2026,4
1.95,55.87,34.9,Quận 6,6,2,0,3,2,1,1/1/2026,2
6.7,109.84,61,Quận 6,13,3,0,4.3,2,1,1/1/2026,3
5.25,109.38,48,Quận 6,6,3,1,4,3,0,1/1/2026,3
1.2,11.11,108,Quận 6,10,4,1,6,3,0,31/12/2025,4
7.3,63.48,115,Quận 6,9,4,0,4.5,2,1,31/12/2025,4
6.2,158.97,39,Quận 6,5,4,0,3.5,4.5,1,31/12/2025,4
14.55,116.4,125,Quận 6,9,3,1,4,2,0,31/12/2025,3
2.39,34.64,69,Quận 6,3,3,1,4.3,4.5,0,31/12/2025,3
7,116.67,60,Quận 6,10,4,1,4,4.5,0,31/12/2025,4
3.19,44.31,72,Quận 6,12,3,1,5.2,3.5,0,31/12/2025,3
12,157.89,76,Quận 6,11,4,1,14,3.5,0,31/12/2025,4
6.1,76.25,80,Quận 6,13,4,0,4,6,1,31/12/2025,4
4.48,112,40,Quận 6,12,6,0,4,3,1,31/12/2025,4
3.25,36.11,90,Quận 6,10,5,1,6,3,0,31/12/2025,5
8.9,127.14,70,Quận 6,13,7,1,6,5,0,31/12/2025,7
14.95,186.88,80,Quận 6,11,4,1,15,3.5,0,31/12/2025,4
9.5,113.1,84,Quận 6,14,4,0,10,2,1,31/12/2025,4
9.85,153.91,64,Quận 6,10,64,0,4,5,1,31/12/2025,5
8,61.54,130,Quận 6,11,8,1,5.8,2,0,31/12/2025,8
6.05,100.83,60,Quận 6,5,4,0,4.5,2,1,31/12/2025,4
5.7,71.25,80,Quận 6,12,4,1,5.4,2,0,31/12/2025,4
3.25,112.07,29,Quận 6,12,2,1,3.4,2,0,31/12/2025,2
6.5,132.65,49,Quận 6,7,4,0,4,3.5,1,31/12/2025,4
5.9,105.36,56,Quận 6,14,3,1,4,2,0,31/12/2025,3
10.5,187.5,56,Quận 6,11,5,1,4,4,0,30/12/2025,5
13.5,143.62,94,Quận 6,7,4,1,12,4,0,30/12/2025,4
22.4,144.52,155,Quận 6,1,4,1,4.2,3.5,0,30/12/2025,4
5.9,105.36,56,Quận 6,10,4,1,4,1,0,30/12/2025,4
10.5,152.17,69,Quận 6,10,4,1,15,5,0,30/12/2025,4
16,177.78,90,Quận 6,10,4,1,4.5,4,0,30/12/2025,4
2.5,108.7,23,Quận 6,12,6,1,3,2,0,30/12/2025,6
20,102.3,195.5,Quận 6,11,4,1,12,1,0,30/12/2025,4
6.05,94.53,64,Quận 6,5,4,0,4.5,2,1,30/12/2025,4
11,141.03,78,Quận 6,11,4,1,4,4,0,30/12/2025,4
12.8,160,80,Quận 6,11,4,1,4,5,0,30/12/2025,4
27,192.86,140,Quận 6,11,4,1,9,5,0,30/12/2025,4
10.8,100,108,Quận 6,13,7,1,7.5,3.5,0,30/12/2025,4
13,185.71,70,Quận 6,4,4,1,5,5,0,30/12/2025,4
27,192.86,140,Quận 6,11,4,1,9,5,0,30/12/2025,4
18,160.71,112,Quận 6,10,4,1,8,2,0,30/12/2025,4
8.2,170.83,48,Quận 6,10,8,1,4,3.5,0,30/12/2025,8
3.1,38.75,80,Quận 6,9,4,0,5,3,1,30/12/2025,4
5.75,63.19,91,Quận 6,12,2,0,5.4,2,1,30/12/2025,2
5.4,131.71,41,Quận 6,7,45,1,5,2,0,30/12/2025,45
8.9,148.33,60,Quận 6,10,3,1,4,2.5,0,30/12/2025,3
5.75,71.88,80,Quận 6,12,2,0,5,2,1,30/12/2025,2
8.9,87.25,102,Quận 6,13,4,1,4,1,0,30/12/2025,4
5.9,92.19,64,Quận 6,14,3,1,4,2,0,30/12/2025,3
6.8,103.03,66,Quận 6,14,4,0,4.3,2.5,1,30/12/2025,4
9.6,200,48,Quận 6,13,4,1,11,3,0,30/12/2025,4
5.9,105.36,56,Quận 6,14,3,1,4,2,0,30/12/2025,3
5.59,139.75,40,Quận 6,6,5,0,2,2.5,1,30/12/2025,3
4.6,143.75,32,Quận 6,5,2,1,4,2,0,29/12/2025,2
5.9,105.36,56,Quận 6,14,3,1,4,2,0,29/12/2025,4
5.69,71.12,80,Quận 6,12,4,0,5.5,3,1,29/12/2025,4
10.5,143.44,73.2,Quận 6,12,5,1,4,4,0,29/12/2025,4
9,152.54,59,Quận 6,12,4,1,4,3.5,0,29/12/2025,4
2.5,80.65,31,Quận 6,14,4,0,3,3.5,1,29/12/2025,4
22.9,352.31,65,Quận 6,6,4,1,5,5,0,29/12/2025,4
5.75,82.14,70,Quận 6,8,2,1,3,2,0,29/12/2025,2
5.9,105.36,56,Quận 6,13,3,0,4,2,1,29/12/2025,3
5.9,122.92,48,Quận 6,14,4,1,6,1,0,29/12/2025,4
12,142.86,84,Quận 6,10,4,1,4.2,5,0,29/12/2025,4
5.8,85.29,68,Quận 6,4,3,1,4,1,0,29/12/2025,4
5.5,157.14,35,Quận 6,2,3,0,3.5,4,1,29/12/2025,3
10,178.57,56,Quận 6,11,5,1,4,6,0,29/12/2025,5
17,140.5,121,Quận 6,12,4,1,4,3,0,29/12/2025,4
4.78,78.1,61.2,Quận 6,9,6,1,3.6,5,0,29/12/2025,3
7.25,145,50,Quận 6,10,5,0,3.5,3.5,1,29/12/2025,5
5.7,70.2,81.2,Quận 6,12,2,0,2,2,1,29/12/2025,2
23.5,391.67,60,Quận 6,2,4,1,4,6,0,29/12/2025,4
12.9,153.57,84,Quận 6,13,4,1,4,4,0,29/12/2025,4
9,150,60,Quận 6,10,60,1,4,2.5,0,29/12/2025,60
17.9,458.97,39,Quận 6,2,5,1,3.3,3,0,29/12/2025,5
2.5,80.65,31,Quận 6,14,4,0,3,3.5,1,29/12/2025,4
3.57,108.18,33,Quận 6,11,4,1,3.3,3,0,29/12/2025,4
10,192.31,52,Quận 6,12,4,1,4,5,0,29/12/2025,5
11,93.22,118,Quận 6,10,4,1,6,4,0,29/12/2025,4
16,275.86,58,Quận 6,8,4,1,3.7,4,0,29/12/2025,4
7.3,69.52,105,Quận 6,8,3,1,6.6,2,0,28/12/2025,3
3.39,47.08,72,Quận 6,5,3,1,4,4,0,28/12/2025,3
8.6,204.76,42,Quận 6,10,8,1,3.5,4.5,0,28/12/2025,4
5.8,152.63,38,Quận 6,9,5,0,3.4,3.5,1,28/12/2025,5
15.9,176.67,90,Quận 6,10,4,1,4.5,3.5,0,28/12/2025,5
5.2,173.33,30,Quận 6,6,3,1,5,3,0,28/12/2025,3
6.85,133.27,51.4,Quận 6,11,2,1,3.5,2,0,28/12/2025,2
6.69,167.25,40,Quận 6,5,5,0,4,4,1,28/12/2025,5
2.37,37.62,63,Quận 6,7,3,1,5,2.5,0,28/12/2025,3
30,163.04,184,Quận 6,10,4,1,8,1,0,28/12/2025,4
6,100,60,Quận 6,12,4,0,4,1,1,28/12/2025,4
10.5,141.89,74,Quận 6,10,4,1,15,3.5,0,28/12/2025,4
5.98,131.43,45.5,Quận 6,3,4,1,3.9,4,0,28/12/2025,4
8.9,130.88,68,Quận 6,10,4,1,2.3,5,0,28/12/2025,4
8.95,117.76,76,Quận 6,4,2,1,4,1,0,28/12/2025,2
9.2,200,46,Quận 6,2,5,1,10,4,0,28/12/2025,5
11.5,143.75,80,Quận 6,10,4,1,12,4,0,28/12/2025,4
9.2,112.75,81.6,Quận 6,1,4,0,4,3.5,1,28/12/2025,4
5.9,196.67,30,Quận 6,5,4,0,3,3.5,1,28/12/2025,4
26.8,291.3,92,Quận 6,12,4,1,5,2,0,28/12/2025,4
15.99,177.67,90,Quận 6,10,4,1,4.5,5,0,28/12/2025,4
5.9,122.92,48,Quận 6,8,4,1,3,3,0,28/12/2025,4
4,100,40,Quận 6,8,4,1,4,3,0,28/12/2025,4
5.6,127.27,44,Quận 6,13,4,1,4,2,0,28/12/2025,4
10.9,209.62,52,Quận 6,12,3,1,4,4,0,28/12/2025,3
7.3,69.52,105,Quận 6,8,4,0,6.6,2,1,28/12/2025,4
2.39,36.77,65,Quận 6,9,4,0,5,2,1,28/12/2025,4
5.4,131.71,41,Quận 6,11,5,1,4,1,0,28/12/2025,5
6.28,161.03,39,Quận 6,4,4,0,3,4,1,28/12/2025,4
4.2,190.91,22,Quận 6,4,2,0,4.1,2,1,28/12/2025,2
15,187.5,80,Quận 6,10,4,1,1,3,0,28/12/2025,4
7.3,69.52,105,Quận 6,8,3,1,7,2,0,27/12/2025,3
5.15,125.61,41,Quận 6,7,2,0,4.1,3.5,1,27/12/2025,2
5,121.95,41,Quận 6,3,4,1,4.1,3.5,0,27/12/2025,4
7.25,69.71,104,Quận 6,8,6,1,6.6,2,0,27/12/2025,3
6.5,132.65,49,Quận 6,1,4,0,4,3.5,1,27/12/2025,4
6.5,108.33,60,Quận 6,14,60,1,6,4,0,27/12/2025,4
3.6,134.33,26.8,Quận 6,11,4,1,3.2,3,0,27/12/2025,4
4.4,146.67,30,Quận 6,14,2,1,3,2,0,27/12/2025,2
15,208.33,72,Quận 6,4,5,1,2,5,0,27/12/2025,5
40,129.03,310,Quận 6,10,4,1,9,3.5,0,27/12/2025,4
4.78,78.36,61,Quận 6,9,3,1,3.6,3,0,27/12/2025,3
1.68,168,10,Quận 6,11,3,0,2.3,3,1,27/12/2025,4
10.5,141.89,74,Quận 6,4,4,1,4,3.5,0,27/12/2025,4
7.9,76.7,103,Quận 6,13,3,0,4,2,1,27/12/2025,3
5.45,181.67,30,Quận 6,6,3,0,20,4,1,27/12/2025,3
5.11,76.84,66.5,Quận 6,13,4,0,5,3.5,1,27/12/2025,4
5.75,191.67,30,Quận 6,10,4,0,3,4,1,27/12/2025,4
2.25,33.48,67.2,Quận 6,11,4,0,4,3,1,27/12/2025,4
19.5,177.27,110,Quận 6,10,4,1,4.4,4,0,27/12/2025,4
6.28,163.12,38.5,Quận 6,5,4,0,3.5,3.5,1,27/12/2025,4
4.43,70.99,62.4,Quận 6,8,4,0,8,3,1,27/12/2025,4
2.05,23.56,87,Quận 6,7,4,0,6,3,1,27/12/2025,4
14,49.65,282,Quận 6,13,4,0,6.9,1,1,27/12/2025,4
13.6,170,80,Quận 6,10,4,1,4,3.5,0,27/12/2025,4
16.5,183.33,90,Quận 6,10,4,1,4.5,5,0,27/12/2025,4
6.3,118.87,53,Quận 6,1,4,1,3.2,3.5,0,27/12/2025,5
13.9,133.65,104,Quận 6,11,5,1,16,5.5,0,27/12/2025,4
5.7,83.82,68,Quận 6,10,2,1,4,2,0,27/12/2025,2
12,90.91,132,Quận 6,11,4,1,4.3,1,0,27/12/2025,4
38,226.19,168,Quận 6,4,4,1,6,7,0,27/12/2025,4
8.99,149.83,60,Quận 6,10,4,1,4,4,0,27/12/2025,4
5.45,181.67,30,Quận 6,6,2,0,20,4,1,27/12/2025,2
6.35,127,50,Quận 6,3,4,0,5.5,3.5,1,26/12/2025,4
12.2,169.44,72,Quận 6,11,5,1,4,4,0,26/12/2025,5
18.2,82.73,220,Quận 6,11,4,1,10,1,0,26/12/2025,4
13.45,129.33,104,Quận 6,11,4,1,4,6,0,26/12/2025,4
4.78,74.8,63.9,Quận 6,9,3,1,1,2.5,0,26/12/2025,3
40,129.03,310,Quận 6,10,4,1,9.2,1,0,26/12/2025,4
8.5,106.25,80,Quận 6,14,4,1,4,3,0,26/12/2025,4
10.9,147.3,74,Quận 6,3,4,1,4.5,2,0,26/12/2025,4
3.45,42.07,82,Quận 6,6,6,1,5,3,0,26/12/2025,4
6.3,150,42,Quận 6,11,4,1,3.4,4,0,26/12/2025,4
17,157.41,108,Quận 6,10,4,1,30,6,0,26/12/2025,4
18.8,191.84,98,Quận 6,7,4,1,4.5,4,0,26/12/2025,4
9.8,148.48,66,Quận 6,5,4,1,10,5,0,26/12/2025,4
17.5,273.44,64,Quận 6,10,5,1,4,4,0,26/12/2025,5
18.5,221.03,83.7,Quận 6,10,4,1,5.3,5.5,0,26/12/2025,4
8.7,101.16,86,Quận 6,5,5,1,2.4,4,0,26/12/2025,5
8.24,105.64,78,Quận 6,12,5,1,4,5,0,26/12/2025,5
4.75,74.22,64,Quận 6,9,1,0,3.6,2.5,1,26/12/2025,3
13.5,129.81,104,Quận 6,11,6,1,4,6,0,26/12/2025,4
4.78,79.67,60,Quận 6,6,3,1,4,2.5,0,26/12/2025,3
9.65,137.86,70,Quận 6,10,4,1,4,3,0,26/12/2025,4
8.9,89,100,Quận 6,5,4,0,4,4.5,1,26/12/2025,4
8.99,123.15,73,Quận 6,10,4,1,2.3,3,0,26/12/2025,4
5.98,130,46,Quận 6,3,3,1,4,4,0,26/12/2025,4
21,233.33,90,Quận 6,1,4,1,4,5,0,26/12/2025,4
5.4,135,40,Quận 6,8,4,0,4,4,1,26/12/2025,4
4.4,129.41,34,Quận 6,5,3,0,3.4,2,1,26/12/2025,4
22,366.67,60,Quận 6,9,4,1,4,5,0,26/12/2025,4
6.28,179.43,35,Quận 6,5,6,1,3,5,0,26/12/2025,6
4.78,74.8,63.9,Quận 6,9,3,1,1,2.5,0,26/12/2025,3
17.9,162.73,110,Quận 6,10,4,1,4,8,0,26/12/2025,4
8.3,94.32,88,Quận 6,14,4,0,4,4,1,26/12/2025,4
3.75,150,25,Quận 6,14,2,1,6,2,0,25/12/2025,2
5.98,115,52,Quận 6,3,6,1,3,3,0,25/12/2025,4
28,218.75,128,Quận 6,10,4,1,8,4.5,0,25/12/2025,4
9.8,148.48,66,Quận 6,10,4,1,10,1,0,25/12/2025,4
7.3,91.25,80,Quận 6,8,3,1,7,2,0,25/12/2025,3
8.5,125,68,Quận 6,4,4,1,4,4,0,25/12/2025,4
5,104.17,48,Quận 6,13,5,0,2,2,1,25/12/2025,5
4.65,202.17,23,Quận 6,13,3,0,3.5,3,1,25/12/2025,3
3.25,180.56,18,Quận 6,5,2,0,3,2,1,25/12/2025,2
12.5,173.61,72,Quận 6,12,4,1,4,1,0,25/12/2025,4
9.85,153.91,64,Quận 6,11,5,1,4,5,0,25/12/2025,5
9.4,164.91,57,Quận 6,14,4,1,4.5,4,0,25/12/2025,4
5.9,133.36,44.24,Quận 6,1,2,1,3.2,2,0,25/12/2025,2
27,192.86,140,Quận 6,13,4,1,9,3,0,25/12/2025,4
5.9,122.92,48,Quận 6,3,6,0,3,3,1,25/12/2025,4
13.2,83.54,158,Quận 6,13,4,1,5.4,8,0,25/12/2025,4
6.98,109.06,64,Quận 6,12,4,1,4.2,5,0,25/12/2025,4
12.99,111.03,117,Quận 6,13,6,1,6.5,3,0,25/12/2025,4
7.3,69.52,105,Quận 6,8,3,1,7,2,0,25/12/2025,4
4,93.02,43,Quận 6,2,3,1,3,2,0,25/12/2025,3
4.6,143.75,32,Quận 6,6,2,1,2.5,2,0,25/12/2025,2
6.5,132.65,49,Quận 6,7,4,0,4,3.5,1,25/12/2025,4
